,X,Y,Elevation,Distance,tau,geometry
1466,665179.65661,3585594.15221,4106.0,12618.519471906071,5426893.884050187,POINT (665179.6566099999 3585594.15221)
1467,660769.65661,3585564.15221,3673.0,9835.43289325506,4122093.723461203,POINT (660769.6566099999 3585564.15221)
1468,665179.65661,3585564.15221,4109.0,12648.519471906071,5446330.885802084,POINT (665179.6566099999 3585564.15221)
1469,660679.65661,3585534.15221,3694.0,9937.859300126252,4191916.05450694,POINT (660679.6566099999 3585534.15221)
1470,660709.65661,3585534.15221,3685.0,9907.859300126252,4171459.1023586774,POINT (660709.6566099999 3585534.15221)
1471,660739.65661,3585534.15221,3674.0,9877.859300126252,4151004.0933141396,POINT (660739.6566099999 3585534.15221)
1472,665179.65661,3585534.15221,4110.0,12678.519471906071,5465772.714251545,POINT (665179.6566099999 3585534.15221)
1473,660649.65661,3585504.15221,3708.0,9980.285706997445,4220847.4698825255,POINT (660649.6566099999 3585504.15221)
1474,665179.65661,3585504.15221,4114.0,12708.519471906071,5485225.2846058095,POINT (665179.6566099999 3585504.15221)
1475,660619.65661,3585474.15221,3711.0,10022.712113868638,4249779.801568251,POINT (660619.6566099999 3585474.15221)
1476,665179.65661,3585474.15221,4119.0,12738.519471906071,5504678.930359744,POINT (665179.6566099999 3585474.15221)
1477,660589.65661,3585444.15221,3713.0,10065.13852073983,4278743.351884093,POINT (660589.6566099999 3585444.15221)
1478,665179.65661,3585444.15221,4124.0,12768.519471906071,5524134.727573588,POINT (665179.6566099999 3585444.15221)
1479,665209.65661,3585414.15221,4129.0,12810.945878777264,5551657.753504583,POINT (665209.6566099999 3585414.15221)
1480,665209.65661,3585384.15221,4131.0,12840.945878777264,5571125.938734475,POINT (665209.6566099999 3585384.15221)
1481,665209.65661,3585354.15221,4133.0,12870.945878777264,5590607.622386236,POINT (665209.6566099999 3585354.15221)
1482,665209.65661,3585324.15221,4136.0,12900.945878777264,5610091.469003459,POINT (665209.6566099999 3585324.15221)
1483,665239.65661,3585294.15221,4143.0,12943.372285648456,5637649.614524589,POINT (665239.6566099999 3585294.15221)
